LON,LAT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
104.13766479492188,1.2385025024414062,15.983249425888062,8.87799277305603,6.069585990905762,15.73576717376709,49.23177986145019,46.01395397186279,44.10220517399938,28.535095548629762,13.21441284120083,28.480437645316123,72.95388254225254,81.94667434692383
104.14215087890625,1.2385025024414062,13.593442726135255,8.691978597640992,6.0249834060668945,12.310142612457275,40.83666152954102,41.434866714477536,37.31614424738562,22.805963549017907,13.428168958425521,25.224069806933404,67.87446929812431,78.79185471534728
104.14666748046875,1.2385940551757812,11.664042472839355,7.569649410247803,4.702820491790772,10.05536150932312,36.6963267326355,36.30455837249756,29.757124707912464,18.71222255676985,12.941926921904088,22.667411091178657,60.49952135384083,69.8749654531479
104.15115356445312,1.2386932373046875,9.732323336601258,6.218210434913635,3.4905285835266113,8.441177368164062,30.8294189453125,30.213241386413575,23.347711887331023,16.27046963274479,12.960347905382514,19.93201418146491,54.93728116154671,58.85790958404541
104.1556396484375,1.2386932373046875,7.935128808021545,5.1694347858428955,3.1960063934326173,6.758884286880493,23.563836812973022,25.375528717041014,16.22416338659459,14.19001782387495,11.02254177685827,16.65862382017076,48.53248658776283,42.49873741865158
104.16012573242188,1.2387924194335938,5.948519438505173,3.9121159315109253,2.9738838195800783,5.504752111434937,20.06942276954651,23.459380197525025,11.492916153598344,12.038264441303909,9.041222544247285,13.744431365421041,45.379653110355136,26.56105966717005
104.16461181640625,1.2387924194335938,3.8678041826933622,1.985986441373825,2.4484728813171386,3.183313113451004,19.796355628967284,18.23091402053833,8.698657208519698,7.1199601104657635,7.9662981373257935,9.541927364592265,39.29947874527424,15.462449801713229
104.16912841796875,1.238983154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.4547119140625,1.2327423095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.459228515625,1.2328414916992188,81.26833992004394,33.881453323364255,22.796200370788576,8.122917747497558,19.24022216796875,23.728100204467772,20.830324947865158,4.397360523883253,4.00239194072783,22.73415135014802,36.56076256632805,119.01406259536743
103.46371459960938,1.2328414916992188,103.99118289947509,40.78106555938721,25.019081687927248,12.853030776977539,30.523418045043947,35.137355422973634,25.62326493163951,8.453301264252513,5.689510144479573,15.88325535543263,37.95850805044174,153.02450122833253
103.46820068359375,1.232940673828125,108.52434368133545,42.92439994812012,24.993284225463867,17.94774971008301,38.54778366088867,41.61162796020508,25.422678366405307,11.358017041301355,7.087678891979158,19.08322479724884,41.807312327623364,160.7315796852112
103.47268676757812,1.2330322265625,110.52414760589599,45.83900680541992,26.195812606811522,23.1563362121582,44.579640579223636,42.58881454467773,26.77508947752649,12.666103333502543,9.658354186452925,20.83679026812315,44.41468096971512,169.751558303833
103.4771728515625,1.2331314086914062,110.08699188232421,46.04246597290039,26.459823226928712,26.12640380859375,48.35751647949219,38.29396781921387,29.01109282375546,11.907301359972916,13.000184832140803,22.07098430991173,47.02374274730683,175.60632610321045
103.481689453125,1.2331314086914062,110.44450912475585,45.81749038696289,27.146281433105468,28.12529296875,54.11790008544922,34.945498657226565,32.77306916313246,11.584846457839012,18.946633310616015,22.473996517062186,50.67036948204041,181.80079193115233
103.48617553710938,1.2332305908203125,110.19373970031738,45.2350887298584,28.18354721069336,29.464552688598634,59.17989540100098,31.2467529296875,35.117522454052235,11.388605210185052,24.03092218488455,23.001718184351923,52.715419840812686,186.63581142425537
103.49066162109375,1.2333297729492188,111.56606254577636,44.94590835571289,29.155815887451173,31.17745590209961,64.95684814453125,29.685706329345702,36.52959530644584,11.11870536096394,27.194537109136583,22.95140561759472,53.97366099357605,192.71583061218263
103.49514770507812,1.233428955078125,114.14015884399414,44.961802291870114,29.493577194213866,30.92100296020508,69.84945259094238,29.733747482299805,38.274460647160595,11.310225410759449,28.17752059120685,21.43857738673687,55.855154156684875,198.1718137741089
103.4996337890625,1.233428955078125,116.88802928924561,44.98531303405762,29.913270950317383,30.410614013671875,75.50677947998047,29.496517181396484,39.20311288495598,11.107285980135202,25.42974678631872,20.451685696840286,59.79970691204071,202.93002052307128
103.504150390625,1.2335205078125,119.31330108642578,45.21640739440918,30.43688049316406,31.59203681945801,79.66343307495117,28.214313888549803,38.84267144909958,10.351477320492268,21.987173465266824,20.17420779466629,66.10500683784485,207.7474634170532
103.50863647460938,1.2336196899414062,122.66404647827149,46.074502563476564,31.160380554199218,31.641238403320312,79.76609840393067,27.617122650146484,37.77423769196771,9.30013157427311,20.562312720157205,19.32636901140213,74.71235461235047,211.91231956481934
103.51312255859375,1.2336196899414062,126.17299308776856,46.985965728759766,32.239646911621094,27.514553833007813,78.51383056640626,30.525209808349608,37.00760375806021,9.147903279215097,20.593010779377074,18.214814233779908,85.93742232322693,215.12389621734619
103.51760864257812,1.2337188720703125,129.00013580322266,47.940562057495114,33.34065475463867,22.248485565185547,77.89230499267578,34.86049270629883,37.157436146138934,9.847313067689537,21.383305558376016,17.887179172039033,98.68291947841644,218.23973007202147
103.5220947265625,1.2338180541992188,131.3241081237793,48.783272933959964,34.18468894958496,19.663133239746095,75.92970657348633,38.97104339599609,39.801155751175244,10.644890032708645,21.641536109149456,18.33948110938072,108.7051453590393,221.61544876098634
103.526611328125,1.233917236328125,133.64269828796387,49.33845901489258,34.81679496765137,19.30518035888672,74.7284034729004,41.632615661621095,41.79217579654069,11.22880698442459,21.90763976573944,18.00622699856758,115.23518757820129,224.3010612487793
103.53109741210938,1.233917236328125,136.55083885192872,49.64503021240235,34.73986930847168,19.836046600341795,72.83112030029297,43.251050567626955,41.86006159323597,11.532124930992723,22.546432115137577,17.496016669273377,118.10155076980591,226.52373542785645
103.53558349609375,1.2340164184570312,139.49328575134277,50.344384384155276,33.33601875305176,21.284515380859375,68.33869857788086,43.72615051269531,40.036209548969055,11.420994246006012,22.844772905111313,17.011213970184325,119.09441549777985,230.9470993041992
103.54010009765625,1.2341079711914062,141.14650802612306,50.70782814025879,31.422072219848634,23.08057861328125,64.44532470703125,42.7526237487793,37.280124227888884,11.186751046776772,22.239666905999183,16.944221204519273,119.32235741615295,236.16569023132325
103.5445556640625,1.2341079711914062,142.02680549621581,49.93035659790039,30.311602783203124,23.999105834960936,63.21451950073242,40.96694488525391,36.25607710126788,10.323722121119498,21.322463607788087,18.239780253171922,120.47603225708008,239.83788089752198
103.549072265625,1.2342071533203125,142.65586853027344,49.05338821411133,30.139955902099608,24.422203063964844,62.79629287719727,39.951751708984375,35.27819963395596,9.619192729890347,20.458270552754403,21.093326246738435,122.3633192539215,242.1407154083252
103.55355834960938,1.2343063354492188,143.86209030151366,48.89248123168945,29.85613555908203,24.842324829101564,62.68943405151367,39.54615097045898,33.77279197126627,9.320223270356655,19.71426252126694,24.159540486335754,125.07396664619446,243.3349895477295
103.55804443359375,1.234405517578125,144.86573448181153,49.35260848999023,29.110941314697264,24.960874938964842,65.1942855834961,39.41228332519531,30.39149218201637,9.862953159213067,19.585120290517807,26.795920699834824,127.79094982147217,242.69962158203126
103.56256103515625,1.234405517578125,146.6903347015381,49.93475570678711,28.522157287597658,25.81322784423828,66.61759948730469,40.515864562988284,27.16334370970726,11.261393609642983,20.240977784991266,28.986557441949845,130.127423286438,242.7811222076416
103.56704711914062,1.2344970703125,149.34880485534669,50.37339401245117,28.751168060302735,27.65440902709961,64.3286361694336,42.37066650390625,25.321019189804794,12.835545635223388,21.531070789694787,31.56091938018799,131.7896739244461,243.71629104614257
103.571533203125,1.2344970703125,150.1714122772217,51.2726547241211,29.5633544921875,30.434870147705077,64.98669128417968,43.657203674316406,24.301458382606505,14.78292613625527,21.13081552386284,33.74928164482117,135.17263040542602,244.07427463531494
103.57601928710938,1.2345962524414062,147.72369117736815,52.524017333984375,30.012657165527344,34.21574478149414,67.02646942138672,42.473706817626955,23.83036502599716,16.574793781340553,19.07692846953869,35.04021196365356,141.26318311691284,244.27719745635986
103.58050537109375,1.2347946166992188,144.24872283935548,53.966539764404295,29.618855285644532,38.66799087524414,70.05700607299805,41.26660690307617,24.314440946280957,17.577042269709057,17.604187661409377,35.02137978672981,147.3825952529907,244.65980377197266
103.58502197265625,1.2347946166992188,143.14416999816893,55.035953521728516,29.49761962890625,40.33818588256836,73.58722076416015,41.38357925415039,26.366316066496076,17.233564263611022,17.236569084227085,35.22305908203125,151.62478561401366,246.9727445602417
103.58950805664062,1.2347946166992188,142.90741539001465,55.821939086914064,30.166708374023436,37.10665054321289,75.2722557067871,41.348931884765626,29.11606996972114,15.331543019445661,18.243882341682912,35.54579567611218,153.41656069755555,250.04261856079103
103.593994140625,1.2348861694335938,144.34797744750978,56.40407791137695,30.933844757080077,31.558448028564452,78.80646438598633,39.82066802978515,30.011097883805633,13.386100801080516,20.56356997154653,35.21583896279335,154.4844506263733,252.7611919403076
103.59848022460938,1.2348861694335938,147.40654106140136,56.306095886230466,31.051798248291014,28.13116912841797,83.98442916870117,39.51848526000977,29.20124178538099,11.884987781941899,23.126835940778257,33.97058501243591,154.17380781173705,255.51388778686524
103.60296630859375,1.2349853515625,148.95519561767577,56.57615432739258,31.094847106933592,27.414914703369142,86.54579162597656,39.6379150390625,29.628705678507686,11.444592645764484,24.832889568805694,32.018993550539015,151.79629306793214,257.70630683898924
103.60748291015625,1.2350845336914062,148.18446578979493,57.434896850585936,31.31965866088867,27.397846221923828,86.17956619262695,39.3620361328125,31.442449424043296,11.503796002272637,25.715864403545858,30.955543279647827,148.7367073059082,257.8477046966553
103.61196899414062,1.2350845336914062,146.66088180541993,57.40685119628906,31.799491119384765,28.1343132019043,85.3142189025879,38.734093475341794,32.86219850983688,11.505360476684892,27.182980984449387,31.503280395269392,145.37782230377198,258.27171592712403
103.616455078125,1.2352752685546875,144.37893142700196,55.868744659423825,32.26636276245117,29.57159881591797,82.96362838745117,37.9554443359375,34.0259907892634,11.544335724937287,27.790024993568657,32.035845869779585,142.4630126953125,258.17066993713377
103.62094116210938,1.2352752685546875,141.14416999816893,54.50818099975586,32.22796859741211,30.863392639160157,77.88920974731445,36.577764892578124,35.87775964837817,11.63845046257054,28.712005089968443,32.117147052288054,139.56738243103027,257.8125228881836
103.62542724609375,1.235382080078125,136.6887462615967,53.64092254638672,31.594183349609374,31.163985443115234,72.56042938232422,34.18767623901367,35.84302892027815,11.645598373742814,30.32509044222534,32.53940427303314,136.4708396911621,256.5896858215332
103.62994384765625,1.235382080078125,132.39177780151368,52.694950103759766,31.067273712158205,30.247134399414062,69.3316879272461,32.135015869140624,35.113736832941086,11.19626749791821,31.818581011146307,32.13068436384201,132.18364667892456,254.3094352722168
103.63442993164062,1.2354736328125,128.80013198852538,51.88800582885742,30.682630157470705,30.803221130371092,69.74637832641602,30.439086151123046,35.867629635979014,10.94353211230773,33.56844546422362,31.87734189033508,129.71885776519775,253.512015914917
103.638916015625,1.2355728149414062,126.88233642578125,51.15640716552734,29.972040557861327,32.91973114013672,72.10642318725586,29.131649017333984,37.029233597713755,11.19458866212517,35.347813819348815,32.36937329769135,127.61227350234985,253.9468822479248
103.64340209960938,1.2355728149414062,126.25362625122071,50.072899627685544,28.979071807861327,34.689005279541014,73.83059768676758,28.406841278076172,38.07883454372641,11.619519377313555,35.15191721022129,33.0245417714119,123.9173689842224,253.39140701293945
103.64788818359375,1.2357711791992188,125.67825164794922,48.983760070800784,28.23791046142578,34.53777923583984,75.36202545166016,28.442137908935546,39.48766554766335,11.582546497508883,33.007453832402824,34.59158718585968,121.53046464920044,253.76376953125
103.65240478515625,1.2357711791992188,124.70901947021484,48.461126708984374,27.67979965209961,34.4480598449707,77.29264984130859,28.846123504638673,40.883186331158505,11.539929613657296,31.64923537131399,36.17199397087097,121.15384893417358,254.1591739654541
103.65689086914062,1.2358627319335938,123.87665023803712,48.262244415283206,27.309163665771486,35.0529296875,78.18620681762695,29.84921340942383,41.59520867192187,11.445200015418232,31.188579553365706,36.927374839782715,121.36147785186768,255.60183067321776
103.661376953125,1.2358627319335938,123.70331573486328,48.070396423339844,27.097589111328126,34.88599624633789,75.77970428466797,32.002438354492185,42.253939090110364,11.706584256282076,31.692039182782175,37.140716552734375,122.83597335815429,257.9221410751343
103.6658935546875,1.2359619140625,125.88104476928712,48.51954574584961,26.903800201416015,35.0817756652832,71.14277267456055,34.76685333251953,43.115524411015215,12.367016469640657,32.519059202075006,37.067945742607115,124.77626838684083,259.15923595428467
103.67034912109375,1.2360610961914062,130.3422992706299,49.860938262939456,27.02656021118164,35.294654846191406,67.089013671875,37.02965469360352,43.515413380973044,13.49694573553279,32.36561790555716,36.805694222450256,124.26284427642823,260.7168487548828
103.67486572265625,1.2360610961914062,135.57819290161132,51.56812973022461,27.245743560791016,35.30583114624024,64.38931655883789,38.9566146850586,43.30921864677221,14.70472034048289,31.93702472448349,35.7226146697998,122.25110349655151,262.89660568237304
103.67935180664062,1.2362518310546875,139.2157901763916,52.881005096435544,27.441828155517577,35.16724472045898,64.3123908996582,40.07822799682617,43.97736980402842,15.536270587891341,32.320219297707084,34.41092538833618,121.97847909927368,264.5611906051636
103.683837890625,1.2362518310546875,140.9253330230713,53.56049118041992,28.164180755615234,33.90544052124024,65.98052673339843,39.24107208251953,44.7890438195318,16.07019681967795,34.67825372815132,33.48093045949936,123.67209939956665,265.66985244750975
103.6883544921875,1.236358642578125,141.3268886566162,53.94787063598633,29.31801834106445,32.23172225952148,68.24966659545899,37.55545501708984,45.98173027494922,16.845154648274182,38.162085658311845,33.02515786886215,125.82924938201904,265.1908052444458
103.69284057617188,1.236358642578125,141.0654384613037,54.446441650390625,30.08055648803711,30.814361572265625,70.41900024414062,36.496263122558595,46.39082057746127,17.850374834984542,40.57012115418911,33.0223074555397,125.76939992904663,264.92539939880373
103.69732666015625,1.2364501953125,139.8139633178711,54.16212768554688,29.873446655273437,29.379681396484376,70.61000061035156,36.05111312866211,46.35078609865159,19.209487655758856,41.266865441203116,33.15732748508454,123.78593654632569,265.21698608398435
103.70181274414062,1.2364501953125,136.9635944366455,53.45829849243164,29.441461944580077,28.118340301513673,69.97828521728516,37.286661529541014,47.1984217884019,20.110997672379018,39.52971016764641,33.630906438827516,121.00589952468872,266.9538330078125
103.706298828125,1.2366485595703125,134.31459312438966,52.45857238769531,29.087787628173828,27.76131591796875,71.83026275634765,41.18812026977539,48.07256355974823,19.37567118704319,35.11078481376171,33.25376553535462,118.81338167190552,271.8502563476562
103.7108154296875,1.2367477416992188,134.32840538024902,50.67182922363281,28.93570556640625,28.271893310546876,74.00915756225587,44.85451812744141,47.74346477650106,17.379386861622333,30.201304361224174,32.180555725097655,117.8143461227417,277.0497417449951
103.71530151367188,1.2367477416992188,136.08840637207032,48.78883438110351,28.964260864257813,29.446133422851563,76.11230239868163,44.641255950927736,46.71248294841498,15.732102563977241,26.297765946388246,30.649571704864503,118.71867961883545,279.5914939880371
103.71978759765625,1.2367477416992188,138.03274421691896,47.9435546875,29.208345031738283,30.147723388671874,76.32518081665039,43.34117965698242,45.16416668482125,15.434860610961914,24.181576204299926,29.028503608703613,120.18493432998658,281.75736808776855
103.72427368164062,1.2368392944335938,140.69323081970214,48.37504119873047,29.88621368408203,29.318414306640626,73.1174919128418,42.76060791015625,43.88821439146996,15.99284308925271,22.814615422487257,27.99625515937805,121.90809116363525,284.2048427581787
103.728759765625,1.2368392944335938,144.983646774292,49.17019119262695,31.035299682617186,27.607149505615233,71.33157882690429,42.95382995605469,43.350573477894066,17.22459794431925,21.10638568997383,27.748397278785706,122.613849067688,285.10027770996095
103.7332763671875,1.2369384765625,149.01164169311522,50.43680114746094,32.14855422973633,25.734806060791016,71.81445693969727,43.200992584228516,42.971819295734164,18.573466733843087,19.735164350271226,27.534560012817384,123.36612844467163,284.11092643737794
103.73776245117188,1.2370376586914062,150.39075889587403,51.21691131591797,32.27577285766601,24.502748870849608,73.00963516235352,43.46409606933594,43.35504383444786,19.372176165878773,19.65754337310791,27.12289400100708,125.06538200378418,280.1720569610596
103.74224853515625,1.2371368408203125,150.72607345581054,50.39397201538086,32.22631759643555,24.701100158691407,73.55377655029297,44.8528450012207,44.35925185084343,20.350213640928267,21.06862065792084,26.96054072380066,127.72509956359863,274.74183120727537
103.74673461914062,1.2372283935546875,151.4362392425537,49.99992294311524,32.276675415039065,25.62342529296875,73.57081298828125,48.64487762451172,44.8251357793808,21.448376005887987,22.625793123245238,26.790709209442138,129.3691198348999,269.78389434814454
103.751220703125,1.2372283935546875,150.78738403320312,50.177758026123044,31.61422348022461,26.1610466003418,70.70734329223633,52.25706481933594,43.90102441012859,22.065726867318155,22.757896304130554,26.209844636917115,129.2425597190857,263.5229381561279
103.7557373046875,1.237335205078125,148.9268970489502,48.97190399169922,30.901799774169923,26.488466644287108,66.93164443969727,53.6677490234375,41.675228184461595,22.662051755189896,21.46009478569031,26.05279359817505,128.89071912765502,259.4978988647461
103.76022338867188,1.237335205078125,148.71723136901855,47.77490501403808,30.51559829711914,26.723059844970702,65.14169692993164,55.980760955810545,39.713826830685136,23.162041814625262,21.29403190612793,26.735708141326903,129.7359082698822,260.30684700012205
103.76470947265625,1.2374267578125,148.76754417419434,46.38080520629883,30.136793518066405,26.662281036376953,63.692395782470705,57.45170211791992,38.21573199927807,22.71606267541647,21.31211111545563,27.39981527328491,129.82050666809081,263.9204902648926
103.76919555664062,1.2375259399414062,146.5980266571045,44.76789779663086,29.73640670776367,27.380914306640626,63.5945686340332,56.44303665161133,36.98645534217358,21.7194833278656,21.453792333602905,28.43336100578308,128.63500208854674,265.63158359527586
103.773681640625,1.2376251220703125,142.0811996459961,44.05044403076172,29.462841033935547,28.90608139038086,64.9374267578125,56.58780975341797,37.059129652380946,21.01554204970598,21.92332351207733,28.995938730239867,128.58944034576416,261.08869953155516
103.7781982421875,1.2377243041992188,137.2376792907715,43.80454635620117,29.059416198730467,30.01572036743164,66.36890869140625,58.515628814697266,39.66023403555155,20.846089412271976,22.498046112060546,29.016675853729247,128.85586514472962,254.58004188537598
103.78268432617188,1.2377243041992188,134.08327522277833,43.34118118286133,28.897269439697265,29.48511657714844,67.44583053588867,61.81960830688477,44.213660183921455,20.887877963110803,22.862345027923585,29.607165908813478,128.90449423789977,250.62423133850098
103.78717041015625,1.2378158569335938,132.4910575866699,42.77231063842773,29.070231628417968,28.803953552246092,67.74608688354492,62.87049179077148,48.30002676695585,21.020169243216515,23.02955033779144,29.897864985466004,128.82743554115297,247.86202430725098
103.79168701171875,1.2378158569335938,130.87697219848633,42.144002532958986,29.194464874267577,29.096726989746095,67.2637924194336,63.01511993408203,51.88507719561458,22.0640564955771,24.35200626850128,29.301730608940126,129.693057847023,246.1248737335205
103.796142578125,1.2380142211914062,127.6129825592041,41.92124710083008,29.204333877563478,29.967706298828126,68.11150207519532,64.21785354614258,56.02166648507118,24.27903572767973,26.383352828025817,28.846569335460664,130.9290283203125,246.65482559204102
103.8006591796875,1.2380142211914062,124.32743644714355,42.008463287353514,29.424374771118163,31.324908828735353,70.99463958740235,66.4712287902832,60.862719072401525,26.81214088201523,28.269319701194764,28.945219659805296,132.6915006160736,246.46910705566407
103.80514526367188,1.2380142211914062,121.76099491119385,42.797390365600585,29.342184829711915,32.09474487304688,75.20479278564453,70.29782180786133,64.07235293984414,29.106488904356958,29.021057403087617,29.461008203029632,135.35861971378327,244.95414047241212
103.80963134765625,1.2381134033203125,117.91393814086913,43.893141174316405,28.53812599182129,31.829994201660156,79.06954498291016,74.87651138305664,64.21369697749614,31.0056973695755,29.538996309041977,30.081762778759003,139.07220988273622,241.99594860076905
103.81414794921875,1.2382049560546875,113.06781692504883,44.28214111328125,27.30130958557129,31.424592971801758,82.3066795349121,78.85445442199708,62.073131549358365,32.81291066408157,30.139947915077208,30.696365189552306,141.88244218826293,236.4740982055664
103.81863403320312,1.2382049560546875,110.02507400512695,43.536738586425784,26.590655899047853,31.508741760253905,85.86319618225097,81.28229751586915,60.070346212387086,35.23315749168396,30.496663558483124,31.17836241722107,142.34035048484802,231.2215705871582
103.8231201171875,1.238311767578125,109.11720352172851,42.034283828735354,26.488085174560545,31.758888244628906,89.41357650756837,84.5766975402832,59.31958394050598,36.483228302001955,31.177237701416015,31.945882773399354,141.61629581451416,226.98608894348143
103.82760620117188,1.238311767578125,109.07954216003418,40.22354507446289,26.42005310058594,32.29033889770508,91.62118530273438,85.69009246826172,58.38675386309624,38.23221304416656,32.652613973617555,31.78540711402893,140.7792179107666,225.07865104675292
103.83209228515625,1.2385025024414062,108.78159408569336,37.78145217895508,26.313861846923828,33.681853485107425,93.1767951965332,86.40483245849609,58.85843920111656,40.82362473011017,33.99868607521057,31.1842321395874,139.36317510604857,225.38131561279297
103.83660888671875,1.2385025024414062,107.63491554260254,35.100704193115234,26.490960693359376,36.03989105224609,95.43460159301758,88.61704635620117,59.763493835926056,43.1905513048172,33.14121391773224,30.236411762237548,138.0245406627655,226.42645721435548
103.84109497070312,1.2385940551757812,105.99624214172363,33.1693733215332,27.035565185546876,37.70725708007812,98.73869857788085,92.05597610473633,58.97417966127396,46.159780216217044,32.34028000831604,29.910248947143554,137.42301545143127,225.97584190368653
103.8455810546875,1.2386932373046875,104.96216773986816,32.087720489501955,27.259115600585936,38.609720611572264,103.3786750793457,94.44802017211914,58.016072595119475,49.28824427127838,33.605789113044736,31.598684883117677,139.16807079315186,223.7928092956543
103.85006713867188,1.2386932373046875,104.79911460876465,31.462853622436523,26.928709411621092,40.12542877197266,108.18032684326172,93.59604034423828,58.69729880094528,52.01938169002533,36.16061794757843,33.99630174636841,140.78632316589355,220.32183742523193
103.85455322265625,1.2387924194335938,105.09888610839843,31.43347511291504,26.77129364013672,42.1642822265625,109.60661926269532,90.40981216430664,63.20613307952881,54.67875139713287,39.38156182765961,34.81487045288086,141.8703751564026,215.1970708847046
103.85906982421875,1.2387924194335938,105.6787612915039,31.74777946472168,26.5656494140625,43.649017333984375,108.24803771972657,88.91449508666992,68.44587976932526,58.337249398231506,42.69005265235901,33.95454525947571,142.1887423992157,211.39787921905517
103.86355590820312,1.238983154296875,105.57254219055176,32.380222702026366,26.024967193603516,45.14747352600098,105.8591552734375,88.05633087158203,72.60002634525299,61.02551071643829,44.18549427986145,33.36392149925232,142.14858360290526,209.11367645263672
103.8680419921875,1.238983154296875,104.18383483886718,33.20340423583984,25.270055770874023,46.71989517211914,107.96955223083496,87.93428649902344,77.13503844738007,61.087332499027255,45.15947198867798,33.5268235206604,140.6052499771118,207.18936977386474
103.87252807617188,1.2390899658203125,103.03415756225586,33.722351455688475,24.21901664733887,48.17663726806641,112.16511535644531,87.85123062133789,82.62897006273269,60.57398929595947,45.856725823879245,34.46198513507843,139.6511378288269,204.83445320129394
103.87701416015625,1.2391815185546875,102.05075149536133,33.22367515563965,23.323233795166015,50.346777725219724,116.17868423461914,86.89713287353516,88.015155428648,60.34946849346161,47.63100738525391,36.33696944713593,140.68954114913942,203.44676780700684
103.88153076171875,1.2391815185546875,100.79808235168457,31.871624755859376,23.10077476501465,53.695233535766604,121.25477142333985,86.11678543090821,92.62936462163925,62.15335178375244,50.02989519834519,38.303169751167296,141.65967650413512,201.73062801361084
103.88601684570312,1.2392807006835938,98.91619071960449,30.761044692993163,23.18831901550293,56.47129402160645,125.72467193603515,85.3413803100586,93.45728608369828,64.53857272863388,51.74943161010742,40.091275978088376,141.23867478370667,199.33158531188965
103.8905029296875,1.2392807006835938,97.63276710510254,29.835398483276368,23.091785049438478,57.97253227233887,127.32402305603027,85.99314651489257,92.10413397550583,68.16043150424957,52.980152654647824,42.800021934509275,141.48091626167297,198.44314975738524
103.89501953125,1.2392807006835938,97.20714149475097,29.039253997802735,22.712013244628906,57.44207191467285,128.5650463104248,91.50371322631835,93.54504196643829,74.7999312877655,54.25069525241852,46.10885033607483,143.29753875732422,198.74175148010255
103.89947509765625,1.2394790649414062,96.43985252380371,29.228914642333983,21.846364974975586,56.875488662719725,128.19667472839356,98.9539291381836,98.7189130783081,79.40883390903473,56.800916171073915,48.71641516685486,144.96154403686523,200.6183017730713
103.90399169921875,1.2394790649414062,95.56777572631836,29.289335632324217,20.49965476989746,57.50559539794922,128.41451187133788,106.1943458557129,104.63244045972824,82.63885097503662,60.74948873519897,50.92250084877014,146.4806653022766,202.40634899139405
103.90847778320312,1.2395706176757812,93.92751197814941,28.279290390014648,18.973219299316405,60.379665756225585,130.4450553894043,115.26425476074219,107.52659507989884,85.82621455192566,65.2492301940918,53.55303621292114,146.6196681022644,202.63430786132812
103.9129638671875,1.2396697998046875,91.19326896667481,27.383391189575196,17.397576904296876,62.044046783447264,131.3336208343506,125.99472579956054,107.56408427357674,89.59928824901581,70.97590322494507,56.251212692260744,146.83099403381348,199.71413402557374
103.91748046875,1.2396697998046875,87.76453475952148,26.769787979125976,16.580357360839844,61.968074035644534,129.72707595825196,138.0034652709961,112.13735869899392,94.43347404003143,76.94351816177368,57.37210655212402,148.27247734069823,196.49055519104004
103.92196655273438,1.2397689819335938,84.09447784423828,26.174131774902342,16.664746856689455,63.934687805175784,127.34341964721679,149.7873176574707,118.79292438104748,101.24825186729431,81.03706073760986,55.671665573120116,149.09285087585448,196.16624450683594
103.92645263671875,1.2398681640625,80.56570663452149,25.045545196533205,16.6702392578125,67.0243423461914,128.73187026977538,154.18792953491212,123.13963606506586,110.83858408927918,83.54934787750244,53.23405227661133,150.32688827514647,196.2313159942627
103.93093872070312,1.239959716796875,77.5648006439209,23.532122802734374,15.80096206665039,70.69270477294921,132.660164642334,147.88889389038087,127.13371446728706,118.32631664276123,84.79711265563965,52.056090927124025,151.83886432647705,194.79063453674317
103.9354248046875,1.239959716796875,75.15638008117676,22.084717559814454,15.345858764648437,75.79309768676758,138.5719367980957,142.95308609008788,133.9536194741726,120.47794818878174,82.5979471206665,53.385619735717775,151.63658962249755,192.87696266174316
103.93994140625,1.2400665283203125,73.37598419189453,21.543603515625,15.99625473022461,80.80620880126953,144.07638854980468,145.38373718261718,145.19433790445328,120.15411767959594,82.35044174194336,56.85238628387451,152.1775270462036,191.75120277404784
103.94442749023438,1.2401580810546875,72.22390861511231,21.887822723388673,16.48266143798828,83.84751968383789,145.35746841430665,152.00793533325196,155.59700484275817,122.4942705154419,86.7926854133606,61.26551418304443,153.68718070983886,193.59348335266114
103.94891357421875,1.2401580810546875,71.91659698486328,22.20013427734375,15.817713165283203,86.43941078186035,146.31678009033203,156.96881637573242,158.53931555747985,128.75012502670288,94.53605995178222,63.71404800415039,156.71314239501953,197.39063186645507
103.95339965820312,1.2402572631835938,73.32897033691407,21.453332138061523,15.418010711669922,89.47168731689453,152.3816680908203,154.86731338500977,153.71744041442872,135.1970729827881,100.26082267761231,65.08192615509033,159.77056159973145,201.370764541626
103.9578857421875,1.2403564453125,75.97943382263183,20.684768295288087,15.462952423095704,89.6600357055664,159.5653881072998,156.728751373291,146.2648956298828,141.39149668216706,102.3706036567688,66.42055454254151,161.77650260925293,204.68795471191407
103.96240234375,1.2404556274414062,76.52085723876954,20.80568733215332,14.568306732177735,89.00774955749512,164.14287643432618,160.85642318725587,144.62286467552184,144.90436635017394,100.63751106262207,69.15892467498779,162.21254844665526,207.12662506103516
103.96688842773438,1.2404556274414062,73.85407333374023,20.921761322021485,13.047286224365234,90.70399780273438,162.6676513671875,162.19056930541993,145.16015152931215,144.57961735725402,99.20476503372193,71.58769760131835,162.33922061920165,205.82384719848633
103.97137451171875,1.2404556274414062,71.20836486816407,20.355086517333984,12.226367950439453,92.25846862792969,158.97956390380858,160.88814239501954,145.76032104492188,138.3289613723755,97.04768095016479,72.8961685180664,163.95075721740722,201.0741901397705
